iter	RMSE
3218	2.965851015
3219	2.965846878
3220	2.965806256
3221	2.965726703
3222	2.965679743
3223	2.965628192
3224	2.965591161
3225	2.965582286
3226	2.965488427
3227	2.965422013
3228	2.96534082
3229	2.965276031
3230	2.965177091
3231	2.965138887
3232	2.96513051
3233	2.964507777
3234	2.964486258
3235	2.964355624
3236	2.964273121
3237	2.963884613
3238	2.963724864
3239	2.96362605
3240	2.963499022
3241	2.963446919
3242	2.96333786
3243	2.962847503
3244	2.962756136
3245	2.962658834
3246	2.962573514
3247	2.962549712
3248	2.962547534
3249	2.962388965
3250	2.962327612
3251	2.962278395
3252	2.96222094
3253	2.962196128
3254	2.961193927
3255	2.961149597
3256	2.960958164
3257	2.96085506
3258	2.960447685
3259	2.960372732
3260	2.960268241
3261	2.960126519
3262	2.960017731
3263	2.959991625
3264	2.959817822
3265	2.959790872
3266	2.959726143
3267	2.959668565
3268	2.959606893
3269	2.959478237
3270	2.95935821
3271	2.95928099
3272	2.95902291
3273	2.958990174
3274	2.95898413
3275	2.958820063
3276	2.958812201
3277	2.958691198
3278	2.958544598
3279	2.958471096
3280	2.956878426
3281	2.9568177
3282	2.956748902
3283	2.956678643
3284	2.956620195
3285	2.95656501
3286	2.956403281
3287	2.956308813
3288	2.956155191
3289	2.956117812
3290	2.956056107
3291	2.956026275
3292	2.955974173
3293	2.955962778
3294	2.955888398
3295	2.955733716
3296	2.955677577
3297	2.955671672
3298	2.955593652
3299	2.955464069
3300	2.95541382
3301	2.955296126
3302	2.955222125
3303	2.955048551
3304	2.954932064
3305	2.954870457
3306	2.954820872
3307	2.954700716
3308	2.95456817
3309	2.954522215
3310	2.954499157
3311	2.954387069
3312	2.954307979
3313	2.954258912
3314	2.954222442
3315	2.95416914
3316	2.954100127
3317	2.954010193
3318	2.953983838
3319	2.953929145
3320	2.953899738
3321	2.953836771
3322	2.953744284
3323	2.953698697
3324	2.953664126
3325	2.953618868
3326	2.953495854
3327	2.953424819
3328	2.953170565
3329	2.95307679
3330	2.95305443
3331	2.953030667
3332	2.95300383
3333	2.95293407
3334	2.952784024
3335	2.952761855
3336	2.952700144
3337	2.952692479
3338	2.952665319
3339	2.952375268
3340	2.952350856
3341	2.952333375
3342	2.952301268
3343	2.952263279
3344	2.952193501
3345	2.952069723
3346	2.952009043
3347	2.951894003
3348	2.9514312
3349	2.95132887
3350	2.95108326
3351	2.951004131
3352	2.95095915
3353	2.950880952
3354	2.950823305
3355	2.950765949
3356	2.950535257
3357	2.950443952
3358	2.950378311
3359	2.949471228
3360	2.949455132
3361	2.949413689
3362	2.949330273
3363	2.949281543
3364	2.94913221
3365	2.949060029
3366	2.948882747
3367	2.948843435
3368	2.948834776
3369	2.948781129
3370	2.948651036
3371	2.948505821
3372	2.948393196
3373	2.948081988
3374	2.94796818
3375	2.947902079
3376	2.947840741
3377	2.947598541
3378	2.947588085
3379	2.947491091
3380	2.947414041
3381	2.947286968
3382	2.947188841
3383	2.947130154
3384	2.947107315
3385	2.947077851
3386	2.946990621
3387	2.946907671
3388	2.946686886
3389	2.946544544
3390	2.946449477
3391	2.946429594
3392	2.946264994
3393	2.946075008
3394	2.945999545
3395	2.945875406
3396	2.945282807
3397	2.945146079
3398	2.945085669
3399	2.945021771
3400	2.944934593
3401	2.944915964
3402	2.944772111
3403	2.944666662
3404	2.944586783
3405	2.944469174
3406	2.94442258
3407	2.94441428
3408	2.944354307
3409	2.944297735
3410	2.944205862
3411	2.944196026
3412	2.944121942
3413	2.944091645
3414	2.944034014
3415	2.94401999
3416	2.943980961
3417	2.943885727
3418	2.943825551
3419	2.943714106
3420	2.943558108
3421	2.943511218
3422	2.943475607
3423	2.94341629
3424	2.943332844
3425	2.943251006
3426	2.943124436
3427	2.94303406
3428	2.942952353
3429	2.942916844
3430	2.942885535
3431	2.942809322
3432	2.942703268
3433	2.942644701
3434	2.942487194
3435	2.942470841
3436	2.942127816
3437	2.942014559
3438	2.941911985
3439	2.941442051
3440	2.941317626
3441	2.941297454
3442	2.941237249
3443	2.941145436
3444	2.941140472
3445	2.941032182
3446	2.940930582
3447	2.940750695
3448	2.940728913
3449	2.940646935
3450	2.940295682
3451	2.940133433
3452	2.940037923
3453	2.939878288
3454	2.939706096
3455	2.939573837
3456	2.939309536
3457	2.939253626
3458	2.939198738
3459	2.939112156
3460	2.939001762
3461	2.938993121
3462	2.938880973
3463	2.938855244
3464	2.938810491
3465	2.938694186
3466	2.938645073
3467	2.938627062
3468	2.938509549
3469	2.938454822
3470	2.938366634
3471	2.938290574
3472	2.938215535
3473	2.938155656
3474	2.938008433
3475	2.937930718
3476	2.937907756
3477	2.937839968
3478	2.937799796
3479	2.937753097
3480	2.937684522
3481	2.937571911
3482	2.937521069
3483	2.937402157
3484	2.936806457
3485	2.936606879
3486	2.936556994
3487	2.936483784
3488	2.93645698
3489	2.935941524
3490	2.935832175
3491	2.935765859
3492	2.935739538
3493	2.935574631
3494	2.935508486
3495	2.935477647
3496	2.935399481
3497	2.93536499
3498	2.935303908
3499	2.935196766
3500	2.935062745
3501	2.934981502
3502	2.934926482
3503	2.934853425
3504	2.934725697
3505	2.934664371
3506	2.934398108
3507	2.934362709
3508	2.934334566
3509	2.934276022
3510	2.934240059
3511	2.934167209
3512	2.934156313
3513	2.934152179
3514	2.934115766
3515	2.934009195
3516	2.933876502
3517	2.933581258
3518	2.933389883
3519	2.933374648
3520	2.933157956
3521	2.933124588
3522	2.933084005
3523	2.932888502
3524	2.932649066
3525	2.932621546
3526	2.93249813
3527	2.932318588
3528	2.932140635
3529	2.932031126
3530	2.931997703
3531	2.931849923
3532	2.931751086
3533	2.931666638
3534	2.931627051
3535	2.931512186
3536	2.9314984
3537	2.931417912
3538	2.931362989
3539	2.931328552
3540	2.931060753
3541	2.931014617
3542	2.930916326
3543	2.9307306
3544	2.930641749
3545	2.930620336
3546	2.930559201
3547	2.930317945
3548	2.930173606
3549	2.930033435
3550	2.929882719
3551	2.929553346
3552	2.929475463
3553	2.929414273
3554	2.929378509
3555	2.929300898
3556	2.929127974
3557	2.929051001
3558	2.928943385
3559	2.928861504
3560	2.928814327
3561	2.928746686
3562	2.928713405
3563	2.928701165
3564	2.928522144
3565	2.92847465
3566	2.928362729
3567	2.92830967
3568	2.928238098
3569	2.928187938
3570	2.928112236
3571	2.928042627
3572	2.927918627
3573	2.92788355
3574	2.927703508
3575	2.92757774
3576	2.92750207
3577	2.927419552
3578	2.927367326
3579	2.927264068
3580	2.926685897
3581	2.926630013
3582	2.926589541
3583	2.92650608
3584	2.92643915
3585	2.926408459
3586	2.926143728
3587	2.926093067
3588	2.926070365
3589	2.926016165
3590	2.925868979
3591	2.925755448
3592	2.925573715
3593	2.925564897
3594	2.925510877
3595	2.925461924
3596	2.925433653
3597	2.925385245
3598	2.925359379
3599	2.925324847
3600	2.925280573
3601	2.923912249
3602	2.923767606
3603	2.923696638
3604	2.923633835
3605	2.923535993
3606	2.923487584
3607	2.92339292
3608	2.923311138
3609	2.923239384
3610	2.923223874
3611	2.923204307
3612	2.923174845
3613	2.923136511
3614	2.923078761
3615	2.922996427
3616	2.922923316
3617	2.922866536
3618	2.922847668
3619	2.922804899
3620	2.922758383
3621	2.922756159
3622	2.922699537
3623	2.922672858
3624	2.922665112
3625	2.922527894
3626	2.922352014
3627	2.922306761
3628	2.922287962
3629	2.922236438
3630	2.92140719
3631	2.92127366
3632	2.921135659
3633	2.920674436
3634	2.920615317
3635	2.920520275
3636	2.920483776
3637	2.920418292
3638	2.920342449
3639	2.920330324
3640	2.918817933
3641	2.918789049
3642	2.918733907
3643	2.918648864
3644	2.918578746
3645	2.91838022
3646	2.918249233
3647	2.91816234
3648	2.918064368
3649	2.918020516
3650	2.917967357
3651	2.917948346
3652	2.917885243
3653	2.9177906
3654	2.917751663
3655	2.917619171
3656	2.917481464
3657	2.917433111
3658	2.917401106
3659	2.917163345
3660	2.917079981
3661	2.916992495
3662	2.916917266
3663	2.916898821
3664	2.915222436
3665	2.915170962
3666	2.915138845
3667	2.915032702
3668	2.915012663
3669	2.914977254
3670	2.914861637
3671	2.914849297
3672	2.914762547
3673	2.914671548
3674	2.914627225
3675	2.914571557
3676	2.914490823
3677	2.914432556
3678	2.914352949
3679	2.914311029
3680	2.914265206
3681	2.914189284
3682	2.914086501
3683	2.914069438
3684	2.914012861
3685	2.913871326
3686	2.913558751
3687	2.913481333
3688	2.913422005
3689	2.913349324
3690	2.913282925
3691	2.913171165
3692	2.913058825
3693	2.912941662
3694	2.912863191
3695	2.912845678
3696	2.912803278
3697	2.912760872
3698	2.912666869
3699	2.912653359
3700	2.912565919
3701	2.912536544
3702	2.912431812
3703	2.912368427
3704	2.912100919
3705	2.912044645
3706	2.911964567
3707	2.911954372
3708	2.911911712
3709	2.911889637
3710	2.911854157
3711	2.911759245
3712	2.911595566
3713	2.911442504
3714	2.911357847
3715	2.911308637
3716	2.911201034
3717	2.911172743
3718	2.911031615
3719	2.910973019
3720	2.910946995
3721	2.910930845
3722	2.910825341
3723	2.910793718
3724	2.910101871
3725	2.910010441
3726	2.909937577
3727	2.909848527
3728	2.909831414
3729	2.909788603
3730	2.909748939
3731	2.909714907
3732	2.908985816
3733	2.908931227
3734	2.90887409
3735	2.908784315
3736	2.908755688
3737	2.908698747
3738	2.908560023
3739	2.908539777
3740	2.90843977
3741	2.908325902
3742	2.90828402
3743	2.908218004
3744	2.908123063
3745	2.908085262
3746	2.908064048
3747	2.908010412
3748	2.907956752
3749	2.907873785
3750	2.907807521
3751	2.907787239
3752	2.907732983
3753	2.907695248
3754	2.907671693
3755	2.907652298
3756	2.90748541
3757	2.907400215
3758	2.907355755
3759	2.907282981
3760	2.907235013
3761	2.907192648
3762	2.907115618
3763	2.907019268
3764	2.906961614
3765	2.906924819
3766	2.90690707
3767	2.906703071
3768	2.906640873
3769	2.906585912
3770	2.906508485
3771	2.906443502
3772	2.90618358
3773	2.906152623
3774	2.906108989
3775	2.906025898
3776	2.906017439
3777	2.905940945
3778	2.905858563
3779	2.905508482
3780	2.905484933
3781	2.905397466
3782	2.905345936
3783	2.905194092
3784	2.905083846
3785	2.905049645
3786	2.905002852
3787	2.904943798
3788	2.904912532
3789	2.904860989
3790	2.904764063
3791	2.904713209
3792	2.904649838
3793	2.904599694
3794	2.903793314
3795	2.9037595
3796	2.903749029
3797	2.902715652
3798	2.902661702
3799	2.902585542
3800	2.902266181
3801	2.902216101
3802	2.902156843
3803	2.902087125
3804	2.902042686
3805	2.901950309
3806	2.901889049
3807	2.901795664
3808	2.901787255
3809	2.901749213
3810	2.901458193
3811	2.901449106
3812	2.901418761
3813	2.901332198
3814	2.901317443
3815	2.901278244
3816	2.901168408
3817	2.901145108
3818	2.901084423
3819	2.901015042
3820	2.900870077
3821	2.90080425
3822	2.900629531
3823	2.900587893
3824	2.900531615
3825	2.900464948
3826	2.900435933
3827	2.900299059
3828	2.900209984
3829	2.900171242
3830	2.900135605
3831	2.900083721
3832	2.900056783
3833	2.899381463
3834	2.899171235
3835	2.899129893
3836	2.899037512
3837	2.898463612
3838	2.898434371
3839	2.898394829
3840	2.89832102
3841	2.898256859
3842	2.898167896
3843	2.89806162
3844	2.898044344
3845	2.898015532
3846	2.897921244
3847	2.897831125
3848	2.897760612
3849	2.897747097
3850	2.897652598
3851	2.897594445
3852	2.897577168
3853	2.897478204
3854	2.89745828
3855	2.897414025
3856	2.897285434
3857	2.897203216
3858	2.897062409
3859	2.897029211
3860	2.896930716
3861	2.896864337
3862	2.896743771
3863	2.896669049
3864	2.896656033
3865	2.896602924
3866	2.89647715
3867	2.896338191
3868	2.896245734
3869	2.896186066
3870	2.896136543
3871	2.896062432
3872	2.89596364
3873	2.895929136
3874	2.895728927
3875	2.8955717
3876	2.89553767
3877	2.895481358
3878	2.89541159
3879	2.895342758
3880	2.895308816
3881	2.895261724
3882	2.895166013
3883	2.8951158
3884	2.895091877
3885	2.894935451
3886	2.894851956
3887	2.894726056
3888	2.89465682
3889	2.894638252
3890	2.8945568
3891	2.894507666
3892	2.894194527
3893	2.89411309
3894	2.893999956
3895	2.893948951
3896	2.893861571
3897	2.893840785
3898	2.893788601
3899	2.893574809
3900	2.893481512
3901	2.89338866
3902	2.893229353
3903	2.893126955
3904	2.893039941
3905	2.892911063
3906	2.892845067
3907	2.892803019
3908	2.892778798
3909	2.89265575
3910	2.892614691
3911	2.892560315
3912	2.892494219
3913	2.892411234
3914	2.892309774
3915	2.892281103
3916	2.892226296
3917	2.892201924
3918	2.892138015
3919	2.892026212
3920	2.891999123
3921	2.891929186
3922	2.8917997
3923	2.891766733
3924	2.891657457
3925	2.891574464
3926	2.891534118
3927	2.891439315
3928	2.891368362
3929	2.891295024
3930	2.891216846
3931	2.891115743
3932	2.891005917
3933	2.890921519
3934	2.890646354
3935	2.89051614
3936	2.890449555
3937	2.890393452
3938	2.890230675
3939	2.890154384
3940	2.890137853
3941	2.890051483
3942	2.889963167
3943	2.889905905
3944	2.889808732
3945	2.889800272
3946	2.88978062
3947	2.889759624
3948	2.889668982
3949	2.889628362
3950	2.889571898
3951	2.889552119
3952	2.889461691
3953	2.889342997
3954	2.889167692
3955	2.889107935
3956	2.88904863
3957	2.8889437
3958	2.88892115
3959	2.888891764
3960	2.888844676
3961	2.88876373
3962	2.888650358
3963	2.888631524
3964	2.888545636
3965	2.88850816
3966	2.8884563
3967	2.888354694
3968	2.888311328
3969	2.888289089
3970	2.888192644
3971	2.88809906
3972	2.888014913
3973	2.887294433
3974	2.887245595
3975	2.887083513
3976	2.886797104
3977	2.886733863
3978	2.886713327
3979	2.886694412
3980	2.886635415
3981	2.886572052
3982	2.886185984
3983	2.886172359
3984	2.886108346
3985	2.886061038
3986	2.88597924
3987	2.885839194
3988	2.885738898
3989	2.885722993
3990	2.885696264
3991	2.88568905
3992	2.884102856
3993	2.884073563
3994	2.884022656
3995	2.883971536
3996	2.883961089
3997	2.883797307
3998	2.883635352
3999	2.883526257
4000	2.883442497
4001	2.883357974
4002	2.883304342
4003	2.88326426
4004	2.883135209
4005	2.88297305
4006	2.882840429
4007	2.882792743
4008	2.882751949
4009	2.882616525
4010	2.882559042
4011	2.882506893
4012	2.882277394
4013	2.882211889
4014	2.882117388
4015	2.882053998
4016	2.881925233
4017	2.881842078
4018	2.881401219
4019	2.881337773
4020	2.881199454
4021	2.881145772
4022	2.880865278
4023	2.880829958
4024	2.880762732
4025	2.880461914
4026	2.880324757
4027	2.880279786
4028	2.880251085
4029	2.880178171
4030	2.88012475
4031	2.880112581
4032	2.880074107
4033	2.879944979
4034	2.879862332
4035	2.879823211
4036	2.879687694
4037	2.879595998
4038	2.879554478
4039	2.879461553
4040	2.879406659
4041	2.879338348
4042	2.879209756
4043	2.879130485
4044	2.879064465
4045	2.87893951
4046	2.878885577
4047	2.878764121
4048	2.878717719
4049	2.878582868
4050	2.878565376
4051	2.878560879
4052	2.878482034
4053	2.878324913
4054	2.878286356
4055	2.878248231
4056	2.878205482
4057	2.8781894
4058	2.87766615
4059	2.877586579
4060	2.877520459
4061	2.877461408
4062	2.877440317
4063	2.877314449
4064	2.877238106
4065	2.877152886
4066	2.877030957
4067	2.87697564
4068	2.87683198
4069	2.876803616
4070	2.876722957
4071	2.876634533
4072	2.876548394
4073	2.876544905
4074	2.87606512
4075	2.876033409
4076	2.875996315
4077	2.875954272
4078	2.875854289
4079	2.875643174
4080	2.875540934
4081	2.875468266
4082	2.875344392
4083	2.875253268
4084	2.875101099
4085	2.874774588
4086	2.874658104
4087	2.874626816
4088	2.874567594
4089	2.874552849
4090	2.874481241
4091	2.874453337
4092	2.87434969
4093	2.874221989
4094	2.874211207
4095	2.874183961
4096	2.874100031
4097	2.874000537
4098	2.873880238
4099	2.873790082
4100	2.873728449
4101	2.873675346
4102	2.873580691
4103	2.873542795
4104	2.873363909
4105	2.873333518
4106	2.873303764
4107	2.873239802
4108	2.873144054
4109	2.873067321
4110	2.873006943
4111	2.872907257
4112	2.872797225
4113	2.872747253
4114	2.872499893
4115	2.872491453
4116	2.872453482
4117	2.872392484
4118	2.872332527
4119	2.872265772
4120	2.872217182
4121	2.872185768
4122	2.872146065
4123	2.872083893
4124	2.872049137
4125	2.871899444
4126	2.871763731
4127	2.87167363
4128	2.871597316
4129	2.871511777
4130	2.871400645
4131	2.871088486
4132	2.871020644
4133	2.870971962
4134	2.870953882
4135	2.870759185
4136	2.870692994
4137	2.870666275
4138	2.870525577
4139	2.870459786
4140	2.870400817
4141	2.870353356
4142	2.870269255
4143	2.870235135
4144	2.870164263
4145	2.870105606
4146	2.870052678
4147	2.870043079
4148	2.869552603
4149	2.86945353
4150	2.86940268
4151	2.869340677
4152	2.869259574
4153	2.869225734
4154	2.869125345
4155	2.869083057
4156	2.869006235
4157	2.868981049
4158	2.868929511
4159	2.868914978
4160	2.868813323
4161	2.868640877
4162	2.868297772
4163	2.868266598
4164	2.868144073
4165	2.867862596
4166	2.867786919
4167	2.867737877
4168	2.867649848
4169	2.867279066
4170	2.867206997
4171	2.867120588
4172	2.866981011
4173	2.866919165
4174	2.866869301
4175	2.86681364
4176	2.866299482
4177	2.866241268
4178	2.866082733
4179	2.865965906
4180	2.865918876
4181	2.865810294
4182	2.865767176
4183	2.865694741
4184	2.86560055
4185	2.865537224
4186	2.865479411
4187	2.865385311
4188	2.865349107
4189	2.865269182
4190	2.865246503
4191	2.86522284
4192	2.865193717
4193	2.865023022
4194	2.864957504
4195	2.864621299
4196	2.864581857
4197	2.864511552
4198	2.864446617
4199	2.864400744
4200	2.864360466
4201	2.864324953
4202	2.864281456
4203	2.864277789
4204	2.864245435
4205	2.864207879
4206	2.864192727
4207	2.863438541
4208	2.863249504
4209	2.863119599
4210	2.863041751
4211	2.863027033
4212	2.862960721
4213	2.862841597
4214	2.862704963
4215	2.86269321
4216	2.862559174
4217	2.86250456
4218	2.862487109
4219	2.862408489
4220	2.86231449
4221	2.862119971
4222	2.862077596
4223	2.861987396
4224	2.861866899
4225	2.861826297
4226	2.861776073
4227	2.861765761
4228	2.861625933
4229	2.861576562
4230	2.861532238
4231	2.861512038
4232	2.861462977
4233	2.861451557
4234	2.861350993
4235	2.861322889
4236	2.861225667
4237	2.86120032
4238	2.861028639
4239	2.860934548
4240	2.860924911
4241	2.860737289
4242	2.860678301
4243	2.860586495
4244	2.860476055
4245	2.860346017
4246	2.860274517
4247	2.860239303
4248	2.86021945
4249	2.860005699
4250	2.859915311
4251	2.859880835
4252	2.859844697
4253	2.859840091
4254	2.859793636
4255	2.85958815
4256	2.859500094
4257	2.859435413
4258	2.859325085
4259	2.858919752
4260	2.85890117
4261	2.85879897
4262	2.858723746
4263	2.858105971
4264	2.858075658
4265	2.857975631
4266	2.857961917
4267	2.857957167
4268	2.857942592
4269	2.857906611
4270	2.85785075
4271	2.857782323
4272	2.8577239
4273	2.85769973
4274	2.857691527
4275	2.857618303
4276	2.857454595
4277	2.857445454
4278	2.857293077
4279	2.857191267
4280	2.857136993
4281	2.85711007
4282	2.856951711
4283	2.85676315
4284	2.856688855
4285	2.856609598
4286	2.8565924
4287	2.856519621
4288	2.856510842
4289	2.856158111
4290	2.85613664
4291	2.856035372
4292	2.856000241
4293	2.855965424
4294	2.855909252
4295	2.855790233
4296	2.855764839
4297	2.855741186
4298	2.855620095
4299	2.85531209
4300	2.855176443
4301	2.855091308
4302	2.854941051
4303	2.854928564
4304	2.854876853
4305	2.854810492
4306	2.854732168
4307	2.854706249
4308	2.854665471
4309	2.854591204
4310	2.854524376
4311	2.854435815
4312	2.85437582
4313	2.854239604
4314	2.854203684
4315	2.854103483
4316	2.854058857
4317	2.85389127
4318	2.853688316
4319	2.853654434
4320	2.853585042
4321	2.853567816
4322	2.853491645
4323	2.853418793
4324	2.853380499
4325	2.853252467
4326	2.853162361
4327	2.852819652
4328	2.852753902
4329	2.85271374
4330	2.852511207
4331	2.852473533
4332	2.852451293
4333	2.852390777
4334	2.852349171
4335	2.852289432
4336	2.852231115
4337	2.852199868
4338	2.852188109
4339	2.852168081
4340	2.852126748
4341	2.851995611
4342	2.851949818
4343	2.85155647
4344	2.85153669
4345	2.851446475
4346	2.850927135
4347	2.850904346
4348	2.850830606
4349	2.850778977
4350	2.850615789
4351	2.850573752
4352	2.850539867
4353	2.850507781
4354	2.850457027
4355	2.850104373
4356	2.849954015
4357	2.84984878
4358	2.849622914
4359	2.849561715
4360	2.849537587
4361	2.849487717
4362	2.84931804
4363	2.849274475
4364	2.849253748
4365	2.849231059
4366	2.849176411
4367	2.849150941
4368	2.848725778
4369	2.848665985
4370	2.848619929
4371	2.848505459
4372	2.848460433
4373	2.848332295
4374	2.84827186
4375	2.848247549
4376	2.84797601
4377	2.847860815
4378	2.847778126
4379	2.847758084
4380	2.84769252
4381	2.847601483
4382	2.847515424
4383	2.847479697
4384	2.847448229
4385	2.847053401
4386	2.84704463
4387	2.846986014
4388	2.846938304
4389	2.846912216
4390	2.846880888
4391	2.846780291
4392	2.846594406
4393	2.846360396
4394	2.846281051
4395	2.846169495
4396	2.846128853
4397	2.845985119
4398	2.845855419
4399	2.845766741
4400	2.845691514
4401	2.845642839
4402	2.845614734
4403	2.845590404
4404	2.84554502
4405	2.845459936
4406	2.845377612
4407	2.845338098
4408	2.845319787
4409	2.845268339
4410	2.845242605
4411	2.845206692
4412	2.845169151
4413	2.844962577
4414	2.844847999
4415	2.844801633
4416	2.844707211
4417	2.844634011
4418	2.84459733
4419	2.844538424
4420	2.844482852
4421	2.844415077
4422	2.844376906
4423	2.8443302
4424	2.844246864
4425	2.84410536
4426	2.844035649
4427	2.843981108
4428	2.843796742
4429	2.843705232
4430	2.8435776
4431	2.843501356
4432	2.843446019
4433	2.843384687
4434	2.843308396
4435	2.843251694
4436	2.843172793
4437	2.843122344
4438	2.842953855
4439	2.842838146
4440	2.842767933
4441	2.842736146
4442	2.842690064
4443	2.842621324
4444	2.842605064
4445	2.84248786
4446	2.842234049
4447	2.842197376
4448	2.842147655
4449	2.842087235
4450	2.842015874
4451	2.841896993
4452	2.841781416
4453	2.84170547
4454	2.841636032
4455	2.841617494
4456	2.841533419
4457	2.841364488
4458	2.841152878
4459	2.841089239
4460	2.841033641
4461	2.840999318
4462	2.8409397
4463	2.840896043
4464	2.84081696
4465	2.840719511
4466	2.840703928
4467	2.840655804
4468	2.840602919
4469	2.840564786
4470	2.840520078
4471	2.840439777
4472	2.840356746
4473	2.840261569
4474	2.840201363
4475	2.840154451
4476	2.84008974
4477	2.840022692
4478	2.839938811
4479	2.839873212
4480	2.839839382
4481	2.839787621
4482	2.83976022
4483	2.839699652
4484	2.839605497
4485	2.839516514
4486	2.839431458
4487	2.839335894
4488	2.839298268
4489	2.8392262
4490	2.839209445
4491	2.839152988
4492	2.839131957
4493	2.839090251
4494	2.839064773
4495	2.83902086
4496	2.838967657
4497	2.838840445
4498	2.838771968
4499	2.838734853
4500	2.838654472
4501	2.838595097
4502	2.838177896
4503	2.838126478
4504	2.837296893
4505	2.83725784
4506	2.837195415
4507	2.837125863
4508	2.837105328
4509	2.837061393
4510	2.836815103
4511	2.836728244
4512	2.83662052
4513	2.836568407
4514	2.836459004
4515	2.836426036
4516	2.836299812
4517	2.836275729
4518	2.836142247
4519	2.8360923
4520	2.835979885
4521	2.835977027
4522	2.835898462
4523	2.835852159
4524	2.835818193
4525	2.835703426
4526	2.835689022
4527	2.835646301
4528	2.835590016
4529	2.835516972
4530	2.835489323
4531	2.835392033
4532	2.835336416
4533	2.835317878
4534	2.835254497
4535	2.835241082
4536	2.83517906
4537	2.83496235
4538	2.834911365
4539	2.834806974
4540	2.834648404
4541	2.834582688
4542	2.834510691
4543	2.834461048
4544	2.83432992
4545	2.834265564
4546	2.834206073
4547	2.834130137
4548	2.83406539
4549	2.833980297
4550	2.833902836
4551	2.833900796
4552	2.833707935
4553	2.833623859
4554	2.833595919
4555	2.833579936
4556	2.833456436
4557	2.833383468
4558	2.833254604
4559	2.833093422
4560	2.832985973
4561	2.832866112
4562	2.832803516
4563	2.832797591
4564	2.832760483
4565	2.832692089
4566	2.831997273
4567	2.831846013
4568	2.831835322
4569	2.831800435
4570	2.831594142
4571	2.831498866
4572	2.831470116
4573	2.831389068
4574	2.83128587
4575	2.831267313
4576	2.831176108
4577	2.831168724
4578	2.831126311
4579	2.831077823
4580	2.831056243
4581	2.830985751
4582	2.830952757
4583	2.830832774
4584	2.830770566
4585	2.830758171
4586	2.830742687
4587	2.830696294
4588	2.830667128
4589	2.830626906
4590	2.830432432
4591	2.830385294
4592	2.830242012
4593	2.830195794
4594	2.830171342
4595	2.830112649
4596	2.830056362
4597	2.829988204
4598	2.829969065
4599	2.82990901
4600	2.829890227
4601	2.829873581
4602	2.829781315
4603	2.829760961
4604	2.829701081
4605	2.829603916
4606	2.827966071
4607	2.827927852
4608	2.827896109
4609	2.827808665
4610	2.82767979
4611	2.827604562
4612	2.827578308
4613	2.82749514
4614	2.827445236
4615	2.82737038
4616	2.827354567
4617	2.827319171
4618	2.827278258
4619	2.827231688
4620	2.827197956
4621	2.827118826
4622	2.827083972
4623	2.82701292
4624	2.826940187
4625	2.826875144
4626	2.826816495
4627	2.826801933
4628	2.826735273
4629	2.826689359
4630	2.826635468
4631	2.8264791
4632	2.826473702
4633	2.826321235
4634	2.826210624
4635	2.826088626
4636	2.826053003
4637	2.826016136
4638	2.825947875
4639	2.825883846
4640	2.825852303
4641	2.825835077
4642	2.825808529
4643	2.825705974
4644	2.825698672
4645	2.825605612
4646	2.825566942
4647	2.825543435
4648	2.825493874
4649	2.825464692
4650	2.825419159
4651	2.825298282
4652	2.825287227
4653	2.825230807
4654	2.825208721
4655	2.82512827
4656	2.824942857
4657	2.824926045
4658	2.824902674
4659	2.824840804
4660	2.82475058
4661	2.824683837
4662	2.82463159
4663	2.824552083
4664	2.824530242
4665	2.824454827
4666	2.824331397
4667	2.824260938
4668	2.824249983
4669	2.824142063
4670	2.824089263
4671	2.823297327
4672	2.823274106
4673	2.82321816
4674	2.823198946
4675	2.823184517
4676	2.823127829
4677	2.823075092
4678	2.823055408
4679	2.82303475
4680	2.822996138
4681	2.822955697
4682	2.822791236
4683	2.822701447
4684	2.822638505
4685	2.822562712
4686	2.82246934
4687	2.82241422
4688	2.822316596
4689	2.822302375
4690	2.822279836
4691	2.822210936
4692	2.822132158
4693	2.822075374
4694	2.822000327
4695	2.821903922
4696	2.821856756
4697	2.821821592
4698	2.821733781
4699	2.821714834
4700	2.821672738
4701	2.821452404
4702	2.821427158
4703	2.82137985
4704	2.82133666
4705	2.821230197
4706	2.820784747
4707	2.820564356
4708	2.820462462
4709	2.820377908
4710	2.820344537
4711	2.820297488
4712	2.820179585
4713	2.82015747
4714	2.820054932
4715	2.820018516
4716	2.819967692
4717	2.819871176
4718	2.819800425
4719	2.819780788
4720	2.819737892
4721	2.819681867
4722	2.819521908
4723	2.819478806
4724	2.819442402
4725	2.819432655
4726	2.819403068
4727	2.819378384
4728	2.819351114
4729	2.819315262
4730	2.819250201
4731	2.819215455
4732	2.819121622
4733	2.819054766
4734	2.819022848
4735	2.818984895
4736	2.818910337
4737	2.818775383
4738	2.818725253
4739	2.818692149
4740	2.818615397
4741	2.818560927
4742	2.818487071
4743	2.818464533
4744	2.818304326
4745	2.818012767
4746	2.817952835
4747	2.817936149
4748	2.817855536
4749	2.817791602
4750	2.817758256
4751	2.817746072
4752	2.817580981
4753	2.817501001
4754	2.817424036
4755	2.817413929
4756	2.817198264
4757	2.817092846
4758	2.816962092
4759	2.816913327
4760	2.81686095
4761	2.816803484
4762	2.816764893
4763	2.816715516
4764	2.816643737
4765	2.816621379
4766	2.816496493
4767	2.816441987
4768	2.816355788
4769	2.816326141
4770	2.816296144
4771	2.81618821
